Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Guatemala,GTM,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17
Guatemala,GTM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1461.76234556511,1480.50698619567,1488.87806723559,1584.3484464164,1610.43182625049,1632.64161856812,1673.34627442285,1692.37790605017,1788.40143989875,1820.37348160861,1870.7853360951,1921.02018746301,2005.98790420782,2084.86779356859,2159.69526806382,2145.3341346078,2246.04374926487,2361.92120124219,2419.71372379473,2472.35235869564,2502.86037763974,2457.29985910655,2312.23238104129,2197.45510015023,2154.7112005621,2090.3392787723,2044.07751396144,2067.39724292558,2098.44605313025,2131.07728443524,2146.59332971006,2173.62843618453,2225.9194803269,2259.76492767983,2296.92958705921,2355.89243975176,2371.31014353951,2420.02522296274,2484.75848087786,2522.85962195377,2554.77971012693,2554.25685491948,2591.3275915765,2594.92427849646,2614.71093053351,2638.28859289711,2717.76156313084,2825.13608898651,2854.0679293609,2806.98676179656,2825.51902943213,2880.41236603134,2903.39080511646,2947.97655920835,3007.89807326843,3069.04133520836,3100.97895636343,3124.20824715333,..
Guatemala,GTM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,29.2830418308795,29.6835709450247,30.700268092146,30.7022476364665,26.6373944418786,27.3107709851416,30.2189293904027,31.3455738084423,34.3367079272187,37.448267660455,33.2877694252983,29.2648504545589,27.4903954463494,30.2497588832179,30.0818041475021,23.5802384206517,25.1439048030671,26.5137468930735,26.068377620417,27.8672573854776,28.5931040868835,30.9475040922774,31.6911591838498,35.5615220702333,36.6179652855819,37.706984402384,38.2535165386718,42.2166072709601,40.3101463582768,42.2766651403094,43.2444452729522,44.3008727826125,42.4863745604654,42.9753270934075,44.1683187243273,43.1870956030724,43.4046497223569,40.3671628844131,39.0493028294798,32.6603557483935,30.9210722477406,30.8761577167161,32.6537067630652,37.3785969634422,..,..,..,..
Guatemala,GTM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.896,6.859,6.824,6.794,6.767,6.744,6.724,6.705,6.685,6.664,6.642,6.62,6.599,6.578,6.558,6.535,6.51,6.48,6.443,6.399,6.342,6.271,6.185,6.086,5.977,5.865,5.757,5.658,5.572,5.5,5.437,5.38,5.32,5.252,5.174,5.087,4.993,4.895,4.797,4.699,4.598,4.49,4.372,4.245,4.11,3.971,3.833,3.701,3.58,3.471,3.375,3.292,3.219,3.151,3.089,3.029,2.973,2.92,..
Guatemala,GTM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.7,..,..,46.8,..,..,..,..,..,..,..,..,..,..,43.9,..,..,..,..,..,43.2,..,..,..,..,..,..,..,38,..,..,..,..
Guatemala,GTM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.7063903808594,..,..,..,..,..,..,..,75.4155807495117,..,..,..,..,..,..,..,..,..,84.8487319946289,82.7206802368164,86.7561569213867,..,..,..,..
Guatemala,GTM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.2926597595215,..,..,..,..,..,..,..,63.341381072998,..,..,..,..,..,..,..,..,..,72.4280395507813,72.1275863647461,76.3706588745117,..,..,..,..
Guatemala,GTM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.2116394042969,..,..,..,..,..,..,..,69.1017303466797,..,..,..,..,..,..,..,..,..,78.2648620605469,77.0386734008789,81.2858963012695,..,..,..,..
Guatemala,GTM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.15792223391347,1.12222106548301,1.0453078110693,1.17300751136389,1.00383425318668,1.39559048518441,1.37345487471598,1.45714604983797,1.26668736417262,1.02599976681823,1.69642857142857,1.11850060459492,1.14198705748002,0.910753901840968,0.898307765301281,1.23148656061437,1.27139028245481,1.37213757868808,1.18112181863108,1.3066782558308,1.31685153691905,1.88944910430075,2.02571867758735,2.03593409871932,2.19084928671742,2.00737043596487,1.66749799534035,1.75071000671895,1.86907699721099,1.8028516299552,1.72801156281599,1.26843726414995,1.47262037513846,1.26706017134887,1.1785345993652,1.08042737364637,0.895717413539242,0.74281794332224,0.720839850994178,0.675600759866063,0.818335414677147,1.05206221339248,0.762244087946981,0.815655811174186,0.479416089056921,0.383913656735458,0.431829652447832,0.398456601466993,0.42542188994528,0.390658739410391,0.41075615518789,0.414002445606796,0.445374701622263,0.463774623920211,0.418323797946699,0.395734073918714,0.423139292512442,0.373221347790199,..
Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.42906713485718,7.4742112159729,8.5188455581665,9.56042003631592,10.5958766937256,11.6221561431885,12.6361989974976,13.6349468231201,14.6153392791748,16.4,16.5103454589844,17.4279613494873,18.33323097229,19.2322177886963,20.1309833526611,20.2,21.9521045684814,22.8865871429443,23.8435878753662,24.8216171264648,25.8176708221436,26.828742980957,26.2,28.8839321136475,29.9220409393311,30.9631519317627,33.5,..,..
Guinea,GIN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.68784999847412,..,..,6.96001720428467,..,..,23.4860343933105,..
Guinea,GIN,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20
Guinea,GIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,552.322694956107,554.467138622554,571.043735284243,571.698666099403,569.719339440412,554.046550885593,539.61852978667,534.837044744218,527.984005347457,529.374822878537,535.220157168526,549.082789734803,558.02855484555,569.227728872778,573.223454598031,583.424778301072,602.395953713046,598.616262106025,600.980415373003,606.874402325143,601.503700431188,628.869252760199,640.519764420491,619.358819779516,634.923105379227,655.911209679412,679.553629130695,690.672093625672,699.963758325197,709.477789380634,764.404313184608,824.106715700594,..
Guinea,GIN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.114,6.127,6.138,6.147,6.154,6.16,6.168,6.177,6.189,6.205,6.225,6.249,6.277,6.306,6.337,6.369,6.402,6.436,6.468,6.5,6.529,6.557,6.581,6.602,6.619,6.631,6.637,6.637,6.631,6.618,6.598,6.57,6.535,6.493,6.444,6.391,6.334,6.273,6.211,6.147,6.082,6.015,5.947,5.877,5.804,5.729,5.653,5.575,5.496,5.417,5.336,5.256,5.175,5.094,5.014,4.934,4.855,4.777,..
Guinea,GIN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.7,..,..,36,..,..,..,..,..,..,..,34,..,..,..,..,30.1,..,..,..,..,26.4,..,..,..,..,..,..
Guinea,GIN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.8953399658203,..,..,..,..,..,..,42.9031600952148,..,..,..,..,..,..,36.7897911071777,..,..,..,43.6400909423828,..,..,..,..
Guinea,GIN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.74306964874268,..,..,..,..,..,..,18.2386798858643,..,..,..,..,..,..,12.1919498443604,..,..,..,21.9622802734375,..,..,..,..
Guinea,GIN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.5537490844727,..,..,..,..,..,..,29.7040195465088,..,..,..,..,..,..,25.3077392578125,..,..,..,32.0038604736328,..,..,..,..
Guinea,GIN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.902357645982379,0.793828345445229,0.639108637534101,..,..,..,..,..,..,..,..,2.38055425991604,1.69464061466168,1.3407093629396,1.35611690454208,..,..,1.17281926203606,1.25499180312356,1.59513114331129,1.53463751403247,3.10021054615164,3.3246802439883,2.44118141486197,2.22856440980186,..,..,..,..,..,..,..,2.98052820920924,3.15833488199219,2.97318238560544,3.3050830558159,2.48701465672409,2.33246673563621,..
Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.009999999776483,0.265749454498291,0.541686713695526,1.19276928901672,1.83773362636566,2.47352051734924,3.09707117080689,3.70532631874084,4.29522657394409,4.86371326446533,5.40924739837646,5.93637180328369,6.45114946365356,6.95964336395264,7.46791648864746,7.98203182220459,14.5361990950226,9.05204200744629,9.61855220794678,4.7,6,11.4322299957275,12.0648260116577,12.7064342498779,17.2,14.0046701431274,14.6557903289795,..,..
Guinea-Bissau,GNB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12
Guinea-Bissau,GNB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,487.504483532673,459.131572814303,478.366324219586,474.216795572696,487.670732198991,519.496297174235,541.224224379723,500.758996015451,565.238029524084,573.62373142858,477.063537670454,554.284715962639,564.968079433355,532.065720391365,565.464541157426,574.20187180189,555.973388864977,558.763901994481,571.076991810118,591.950928208654,613.318258483788,629.137541622057,620.710191390501,618.742861524935,624.222831222154,638.174281430377,698.722351725131,731.10313010969,516.819263399725,513.18973207977,531.27699275506,532.505152826379,516.656564931968,508.70839129434,511.473814083725,521.517083763598,521.538308460188,526.15718018361,530.221652387744,534.862661584468,545.704120821919,574.940738891282,550.610645121367,553.8787042278,544.882469860819,563.678890468175,584.079203002464,603.500373692567,..
Guinea-Bissau,GNB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.921,5.931,5.941,5.951,5.961,5.971,5.982,5.994,6.008,6.024,6.041,6.06,6.078,6.098,6.12,6.15,6.192,6.249,6.32,6.401,6.487,6.569,6.64,6.694,6.727,6.739,6.734,6.717,6.693,6.663,6.627,6.582,6.526,6.458,6.381,6.294,6.201,6.105,6.009,5.913,5.82,5.73,5.641,5.555,5.47,5.389,5.312,5.241,5.174,5.11,5.049,4.987,4.923,4.855,4.784,4.71,4.633,4.556,..
Guinea-Bissau,GNB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.4,..,..,..,..,..,..,..,..,28.1,..,..,..,..,..,..,..,42,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.348949432373,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.6137504577637,..,..,..,..,..,..,..,..,..,..,..,..,..,62.1579704284668,..,..,..,..
Guinea-Bissau,GNB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.58825969696045,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.4942092895508,..,..,..,..,..,..,..,..,..,..,..,..,..,30.7685108184814,..,..,..,..
Guinea-Bissau,GNB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.9582500457764,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.3577690124512,..,..,..,..,..,..,..,..,..,..,..,..,..,45.5811614990234,..,..,..,..
Guinea-Bissau,GNB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.008694577717771,0.013478315464005,0.015024038461539,0.010903143739778,0.024396442185515,0.058086956521739,..,0.18108504398827,..,..,..,..,0.317965023847377,0.495568090249799,0.566593083149375,0.650521152667075,1.4047619047619,..,2.27927988445907,1.58539997901291,1.60647661824899,1.57541173071367,..,2.06487674065458,..,..,..,1.66440130279794,2.02125125077429,1.58742655247897,2.28511641507365,1.87507648200269,1.78261964735516,1.67692922165455,..,..,..
Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.2106018066406,68.8886947631836,69.5662689208984,72.376631,70.9091949462891,71.5684204101563,72.2154083251953,72.8471069335938,73.4604415893555,74.0523681640625,74.6213455200195,75.1719055175781,75.7101211547851,76.242057800293,76.7737655639648,77.5,73.3825878594249,78.428207397461,79.0181579589844,77.6,80.2581329345703,80.9021530151367,81.5581893920899,82.2232360839844,86.9,83.5683517456055,84.2429046630859,..,..
Guyana,GUY,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16
Guyana,GUY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1698.54549916469,1725.52681809204,1695.64324573391,1448.52135207361,1574.46041693229,1702.98452959584,1757.98326625376,1803.0204771249,1794.22148679436,1893.23048426275,1948.06714049035,1984.08015113117,1896.29700544788,1898.94232328542,2023.23112260916,2171.33749622063,2180.55992216475,2099.84596655874,2041.30026597455,1988.00674441936,2012.36878178695,2038.35161154564,1770.59106279434,1655.19435092229,1579.52048718053,1627.4670850616,1625.41788907502,1655.09042088902,1608.34385196199,1539.6566870751,1497.15836963493,1585.76350394794,1700.00300263241,1825.92263970454,1969.02304092094,2060.08224443681,2222.30854369764,2363.85380038622,2332.00600304972,2409.53759567258,2382.91369317163,2440.59571013783,2469.48271312087,2453.95813646461,2493.00188044486,2446.66253441837,2576.78197214873,2764.04931144067,2824.55774741451,2927.32630616447,3044.94808313969,3192.29444787063,3342.91951469043,3486.97956290561,3595.92377590596,3684.9223193517,3783.54202802869,3871.38936496381,..
Guyana,GUY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.372,6.305,6.226,6.14,6.05,5.957,5.86,5.756,5.642,5.517,5.38,5.226,5.057,4.877,4.689,4.503,4.327,4.169,4.031,3.915,3.817,3.728,3.64,3.548,3.452,3.354,3.263,3.186,3.127,3.089,3.069,3.063,3.066,3.071,3.074,3.074,3.069,3.061,3.05,3.036,3.017,2.992,2.961,2.924,2.883,2.84,2.797,2.755,2.718,2.684,2.655,2.63,2.606,2.582,2.559,2.534,2.51,2.485,..
Guyana,GUY,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.4365615844727,..,..,..,..,86.3143768310547,..,..,..,..
Guyana,GUY,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.2519836425781,..,..,..,..,85.0346069335938,..,..,..,..
Guyana,GUY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.994010925293,..,..,..,..,85.6397323608398,..,..,..,..
Guyana,GUY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,1.64596273291925,2.85057471264368,6.95810564663024,8.35260115606936,6.07458292443572,3.89084507042253,3.71501272264631,3.70026525198939,3.9448966812774,5.12655601659751,4.51634877384196,4.67470588235294,8.43686354378819,5.35585585585586,3.08608876973488,2.66376601401982,1.5837366892546,0.905828279604213,0.582892778319561,0.969692301108401,0.950952235978621,1.00593672094627,0.915520386083765,0.78783093358105,..,..,..,1.765977248429,2.01794562341177,2.29328668097935,2.19971682743689,2.80932483375126,2.24354231798175,1.31488687037674,1.43489421160891,1.58746781642078,1.53318623375042,1.37543731409335,1.25812374200586,1.17645603480899,1.17603283300915,1.27656343374752,1.34269469050845,1.36865179473625,1.44367725358619,..
Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.0013980865479,28.4739665985107,28.9460277557373,29.4150276184082,29.8779106140137,31.3,30.7730846405029,31.1992568969727,31.6070766448975,31.993480682373,33.7,31.542382,33.0346717834473,31.6,33.6872749328613,34.0193099975586,33.9,34.725154876709,35.1095809936523,35.5150375366211,35.9385185241699,36.3770141601562,37.9,37.2870559692383,37.7525901794434,38.2211265563965,38.6901664733887,..,..
Haiti,HTI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.0072689056396,..,..,18.8586769104004,..,..,32.6211853027344,..
Haiti,HTI,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17
Haiti,HTI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1018.21280387951,969.008456491021,1024.84875076813,985.571200526898,950.139117695849,951.476899936771,927.251844453345,889.639768760767,899.986791586649,916.511462203802,905.5459047995,947.227425833289,940.123897943772,968.134199569593,1006.38311209924,999.386497817712,1063.47135705056,1081.60286702033,1125.7578661171,1185.69715289196,1245.70794454401,1183.16833336667,1114.83202952975,1098.86109955234,1076.79857325002,1058.88664673429,1030.48066036782,1000.38287403439,981.381945360763,933.210282486501,923.849295898216,922.555315208637,856.588303857438,794.645695344351,686.534042656337,740.505145903614,757.05760306766,763.501533155106,766.317380807881,773.421284008484,766.936719197244,746.409998246672,732.552230204919,723.601686861939,687.191410729881,688.702986877102,693.262996865608,705.388341696729,700.483332422238,711.246239961441,662.279518162433,688.843386666922,698.787765236702,718.42046518063,728.780321832658,728.063224553948,729.360457810963,728.920402909594,..
Haiti,HTI,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,8.40036001637889,7.6837310139242,7.69180437608292,8.20099284808724,8.09230550270241,10.6856258693853,10.6368474645451,11.0929938446844,10.8968572948314,9.89634992342665,9.51700711657574,11.6520906127839,12.9545686756914,13.3784628302846,13.2560403519101,16.4925751855947,17.6475380680904,18.5323160129372,19.4913694493772,19.7342214406923,18.6417631552604,16.7603758253234,14.3721236281181,4.39347001287897,17.7692744735111,17.861497823105,22.452683609957,20.6567773867866,22.0320718112729,23.3076771166876,24.8889094454358,24.9627355929003,24.5543193823502,27.7138210017471,19.4957262297402,19.3800149352081,20.9953134634925,20.7285730789588,19.2931334018369,17.7746088380231,17.9601653682018,18.0495573091567,18.6977990819178,22.0158940416487,..,..,..,..
